Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost,Included / International,Price / International,Compare At Price / International,Status
faux-georgette-purple-occasional-wear-embroidery-work-anarkali-suit,,,,,,,,,34,,Purple,,,LXM-390485-34,,shopify,10,deny,manual,101.41,,TRUE,TRUE,,,,,,,,,kg,,,,,,
faux-georgette-purple-occasional-wear-embroidery-work-anarkali-suit,,,,,,,,,35,,Purple,,,LXM-390485-35,,shopify,10,deny,manual,101.41,,TRUE,TRUE,,,,,,,,,kg,,,,,,
faux-georgette-purple-occasional-wear-embroidery-work-anarkali-suit,,,,,,,,,36,,Purple,,,LXM-390485-36,,shopify,10,deny,manual,101.41,,TRUE,TRUE,,,,,,,,,kg,,,,,,
faux-georgette-purple-occasional-wear-embroidery-work-anarkali-suit,,,,,,,,,37,,Purple,,,LXM-390485-37,,shopify,10,deny,manual,101.41,,TRUE,TRUE,,,,,,,,,kg,,,,,,
faux-georgette-dusty-rose-occasional-wear-embroidery-work-anarkali-suit,Faux Georgette Dusty Rose Occasional Wear Embroidery Work Anarkali Suit,,LuxeMia,,Wedding Suit,"bridal-suit, dusty-rose, embroidery-work, ethnic-suit, free-shipping, georgette, indian-ethnic-wear, indian-suit, luxemia, occasional-wear, wedding-suit",TRUE,Size,28,Color,Dusty rose,,,LXM-390484-28,,shopify,10,deny,manual,101.41,,TRUE,TRUE,,,,,FALSE,Faux Georgette Dusty Rose Occasional Wear Embroidery Work...,Shop this Dusty Rose Georgette wedding suit for occasional wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
faux-georgette-dusty-rose-occasional-wear-embroidery-work-anarkali-suit,,,,,,,,,29,,Dusty rose,,,LXM-390484-29,,shopify,10,deny,manual,101.41,,TRUE,TRUE,,,,,,,,,kg,,,,,,
faux-georgette-dusty-rose-occasional-wear-embroidery-work-anarkali-suit,,,,,,,,,30,,Dusty rose,,,LXM-390484-30,,shopify,10,deny,manual,101.41,,TRUE,TRUE,,,,,,,,,kg,,,,,,
faux-georgette-dusty-rose-occasional-wear-embroidery-work-anarkali-suit,,,,,,,,,31,,Dusty rose,,,LXM-390484-31,,shopify,10,deny,manual,101.41,,TRUE,TRUE,,,,,,,,,kg,,,,,,
faux-georgette-dusty-rose-occasional-wear-embroidery-work-anarkali-suit,,,,,,,,,32,,Dusty rose,,,LXM-390484-32,,shopify,10,deny,manual,101.41,,TRUE,TRUE,,,,,,,,,kg,,,,,,
faux-georgette-dusty-rose-occasional-wear-embroidery-work-anarkali-suit,,,,,,,,,33,,Dusty rose,,,LXM-390484-33,,shopify,10,deny,manual,101.41,,TRUE,TRUE,,,,,,,,,kg,,,,,,
faux-georgette-dusty-rose-occasional-wear-embroidery-work-anarkali-suit,,,,,,,,,34,,Dusty rose,,,LXM-390484-34,,shopify,10,deny,manual,101.41,,TRUE,TRUE,,,,,,,,,kg,,,,,,
faux-georgette-dusty-rose-occasional-wear-embroidery-work-anarkali-suit,,,,,,,,,35,,Dusty rose,,,LXM-390484-35,,shopify,10,deny,manual,101.41,,TRUE,TRUE,,,,,,,,,kg,,,,,,
faux-georgette-dusty-rose-occasional-wear-embroidery-work-anarkali-suit,,,,,,,,,36,,Dusty rose,,,LXM-390484-36,,shopify,10,deny,manual,101.41,,TRUE,TRUE,,,,,,,,,kg,,,,,,
faux-georgette-dusty-rose-occasional-wear-embroidery-work-anarkali-suit,,,,,,,,,37,,Dusty rose,,,LXM-390484-37,,shopify,10,deny,manual,101.41,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-navy-blue-festival-wear-embroidery-work-readymade-anarkali-suit,Georgette Navy Blue Festival Wear Embroidery Work Readymade Anarkali Suit,,LuxeMia,,Wedding Suit,"bridal-suit, embroidery-work, ethnic-suit, festival-wear, free-shipping, georgette, indian-ethnic-wear, indian-suit, luxemia, navy-blue, wedding-suit",TRUE,Size,40,Color,Navy blue,,,LXM-390483-40,,shopify,10,deny,manual,88.83,,TRUE,TRUE,,,,,FALSE,Georgette Navy Blue Festival Wear Embroidery Work Readyma...,Shop this Navy Blue Georgette wedding suit for festival wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
georgette-navy-blue-festival-wear-embroidery-work-readymade-anarkali-suit,,,,,,,,,42,,Navy blue,,,LXM-390483-42,,shopify,10,deny,manual,88.83,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-purple-festival-wear-embroidery-work-readymade-anarkali-suit,Georgette Purple Festival Wear Embroidery Work Readymade Anarkali Suit,,LuxeMia,,Wedding Suit,"bridal-suit, embroidery-work, ethnic-suit, festival-wear, free-shipping, georgette, indian-ethnic-wear, indian-suit, luxemia, purple, wedding-suit",TRUE,Size,40,Color,Purple,,,LXM-390482-40,,shopify,10,deny,manual,88.83,,TRUE,TRUE,,,,,FALSE,Georgette Purple Festival Wear Embroidery Work Readymade ...,Shop this Purple Georgette wedding suit for festival wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
georgette-purple-festival-wear-embroidery-work-readymade-anarkali-suit,,,,,,,,,42,,Purple,,,LXM-390482-42,,shopify,10,deny,manual,88.83,,TRUE,TRUE,,,,,,,,,kg,,,,,,
chinon-green-wedding-wear-embroidery-work-readymade-anarkali-suit,Chinon Green Wedding Wear Embroidery Work Readymade Anarkali Suit,,LuxeMia,,Wedding Suit,"bridal-suit, chinon, embroidery-work, ethnic-suit, free-shipping, green, indian-ethnic-wear, indian-suit, luxemia, wedding-suit, wedding-wear",TRUE,Size,40,Color,Green,,,LXM-390481-40,,shopify,10,deny,manual,98.71,,TRUE,TRUE,,,,,FALSE,Chinon Green Wedding Wear Embroidery Work Readymade Anark...,Shop this Green Chinon wedding suit for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
chinon-green-wedding-wear-embroidery-work-readymade-anarkali-suit,,,,,,,,,42,,Green,,,LXM-390481-42,,shopify,10,deny,manual,98.71,,TRUE,TRUE,,,,,,,,,kg,,,,,,
chinon-maroon-wedding-wear-embroidery-work-readymade-anarkali-suit,Chinon Maroon Wedding Wear Embroidery Work Readymade Anarkali Suit,,LuxeMia,,Wedding Suit,"bridal-suit, chinon, embroidery-work, ethnic-suit, free-shipping, indian-ethnic-wear, indian-suit, luxemia, maroon, wedding-suit, wedding-wear",TRUE,Size,40,Color,Maroon,,,LXM-390480-40,,shopify,10,deny,manual,98.71,,TRUE,TRUE,,,,,FALSE,Chinon Maroon Wedding Wear Embroidery Work Readymade Anar...,Shop this Maroon Chinon wedding suit for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
chinon-maroon-wedding-wear-embroidery-work-readymade-anarkali-suit,,,,,,,,,42,,Maroon,,,LXM-390480-42,,shopify,10,deny,manual,98.71,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-teal-green-wedding-wear-embroidery-work42-44-readymade-designer-suit,"Georgette Teal Green Wedding Wear Embroidery Work42,44 Readymade Designer Suit",,LuxeMia,,Wedding Suit,"bridal-suit, embroidery-work, ethnic-suit, free-shipping, georgette, green, indian-ethnic-wear, indian-suit, luxemia, wedding-suit, wedding-wear",TRUE,Size,28,Color,Teal green,,,LXM-390382-28,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,FALSE,"Georgette Teal Green Wedding Wear Embroidery Work42,44 Re...",Shop this Green Georgette wedding suit for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
georgette-teal-green-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,29,,Teal green,,,LXM-390382-29,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-teal-green-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,30,,Teal green,,,LXM-390382-30,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-teal-green-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,31,,Teal green,,,LXM-390382-31,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-teal-green-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,32,,Teal green,,,LXM-390382-32,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-teal-green-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,33,,Teal green,,,LXM-390382-33,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-teal-green-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,34,,Teal green,,,LXM-390382-34,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-teal-green-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,35,,Teal green,,,LXM-390382-35,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-teal-green-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,36,,Teal green,,,LXM-390382-36,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-teal-green-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,37,,Teal green,,,LXM-390382-37,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-navy-blue-wedding-wear-embroidery-work42-44-readymade-designer-suit,"Georgette Navy Blue Wedding Wear Embroidery Work42,44 Readymade Designer Suit",,LuxeMia,,Wedding Suit,"bridal-suit, embroidery-work, ethnic-suit, free-shipping, georgette, indian-ethnic-wear, indian-suit, luxemia, navy-blue, wedding-suit, wedding-wear",TRUE,Size,28,Color,Navy blue,,,LXM-390381-28,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,FALSE,"Georgette Navy Blue Wedding Wear Embroidery Work42,44 Rea...",Shop this Navy Blue Georgette wedding suit for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
georgette-navy-blue-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,29,,Navy blue,,,LXM-390381-29,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-navy-blue-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,30,,Navy blue,,,LXM-390381-30,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-navy-blue-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,31,,Navy blue,,,LXM-390381-31,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-navy-blue-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,32,,Navy blue,,,LXM-390381-32,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-navy-blue-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,33,,Navy blue,,,LXM-390381-33,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-navy-blue-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,34,,Navy blue,,,LXM-390381-34,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-navy-blue-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,35,,Navy blue,,,LXM-390381-35,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-navy-blue-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,36,,Navy blue,,,LXM-390381-36,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-navy-blue-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,37,,Navy blue,,,LXM-390381-37,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-wine-wedding-wear-embroidery-work42-44-readymade-designer-suit,"Georgette Wine Wedding Wear Embroidery Work42,44 Readymade Designer Suit",,LuxeMia,,Wedding Suit,"bridal-suit, embroidery-work, ethnic-suit, free-shipping, georgette, indian-ethnic-wear, indian-suit, luxemia, wedding-suit, wedding-wear, wine",TRUE,Size,28,Color,Wine,,,LXM-390380-28,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,FALSE,"Georgette Wine Wedding Wear Embroidery Work42,44 Readymad...",Shop this Wine Georgette wedding suit for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
georgette-wine-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,29,,Wine,,,LXM-390380-29,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-wine-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,30,,Wine,,,LXM-390380-30,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-wine-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,31,,Wine,,,LXM-390380-31,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-wine-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,32,,Wine,,,LXM-390380-32,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-wine-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,33,,Wine,,,LXM-390380-33,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-wine-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,34,,Wine,,,LXM-390380-34,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-wine-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,35,,Wine,,,LXM-390380-35,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-wine-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,36,,Wine,,,LXM-390380-36,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-wine-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,37,,Wine,,,LXM-390380-37,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-pink-wedding-wear-embroidery-work42-44-readymade-designer-suit,"Georgette Pink Wedding Wear Embroidery Work42,44 Readymade Designer Suit",,LuxeMia,,Wedding Suit,"bridal-suit, embroidery-work, ethnic-suit, free-shipping, georgette, indian-ethnic-wear, indian-suit, luxemia, pink, wedding-suit, wedding-wear",TRUE,Size,28,Color,Pink,,,LXM-390379-28,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,FALSE,"Georgette Pink Wedding Wear Embroidery Work42,44 Readymad...",Shop this Pink Georgette wedding suit for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
georgette-pink-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,29,,Pink,,,LXM-390379-29,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-pink-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,30,,Pink,,,LXM-390379-30,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-pink-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,31,,Pink,,,LXM-390379-31,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-pink-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,32,,Pink,,,LXM-390379-32,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-pink-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,33,,Pink,,,LXM-390379-33,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-pink-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,34,,Pink,,,LXM-390379-34,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-pink-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,35,,Pink,,,LXM-390379-35,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-pink-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,36,,Pink,,,LXM-390379-36,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-pink-wedding-wear-embroidery-work42-44-readymade-designer-suit,,,,,,,,,37,,Pink,,,LXM-390379-37,,shopify,10,deny,manual,159.79,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-violet-wedding-wear-embroidery-work-readymade-anarkali-suit,Georgette Violet Wedding Wear Embroidery Work Readymade Anarkali Suit,,LuxeMia,,Wedding Suit,"bridal-suit, embroidery-work, ethnic-suit, free-shipping, georgette, indian-ethnic-wear, indian-suit, luxemia, violet, wedding-suit, wedding-wear",TRUE,Size,40,Color,Violet,,,LXM-390335-40,,shopify,10,deny,manual,143.62,,TRUE,TRUE,,,,,FALSE,Georgette Violet Wedding Wear Embroidery Work Readymade A...,Shop this Violet Georgette wedding suit for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
georgette-violet-wedding-wear-embroidery-work-readymade-anarkali-suit,,,,,,,,,42,,Violet,,,LXM-390335-42,,shopify,10,deny,manual,143.62,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-violet-wedding-wear-embroidery-work-readymade-anarkali-suit,,,,,,,,,44,,Violet,,,LXM-390335-44,,shopify,10,deny,manual,143.62,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-hot-pink-wedding-wear-embroidery-work-readymade-anarkali-suit,Georgette Hot Pink Wedding Wear Embroidery Work Readymade Anarkali Suit,,LuxeMia,,Wedding Suit,"bridal-suit, embroidery-work, ethnic-suit, free-shipping, georgette, hot-pink, indian-ethnic-wear, indian-suit, luxemia, wedding-suit, wedding-wear",TRUE,Size,40,Color,Hot pink,,,LXM-390334-40,,shopify,10,deny,manual,143.62,,TRUE,TRUE,,,,,FALSE,Georgette Hot Pink Wedding Wear Embroidery Work Readymade...,Shop this Hot Pink Georgette wedding suit for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
georgette-hot-pink-wedding-wear-embroidery-work-readymade-anarkali-suit,,,,,,,,,42,,Hot pink,,,LXM-390334-42,,shopify,10,deny,manual,143.62,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-hot-pink-wedding-wear-embroidery-work-readymade-anarkali-suit,,,,,,,,,44,,Hot pink,,,LXM-390334-44,,shopify,10,deny,manual,143.62,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-cream-wedding-wear-embroidery-work-readymade-anarkali-suit,Georgette Cream Wedding Wear Embroidery Work Readymade Anarkali Suit,,LuxeMia,,Wedding Suit,"bridal-suit, embroidery-work, ethnic-suit, free-shipping, georgette, indian-ethnic-wear, indian-suit, luxemia, wedding-suit, wedding-wear",TRUE,Size,40,Color,Cream,,,LXM-390333-40,,shopify,10,deny,manual,143.62,,TRUE,TRUE,,,,,FALSE,Georgette Cream Wedding Wear Embroidery Work Readymade An...,Shop this Georgette wedding suit for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
georgette-cream-wedding-wear-embroidery-work-readymade-anarkali-suit,,,,,,,,,42,,Cream,,,LXM-390333-42,,shopify,10,deny,manual,143.62,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-cream-wedding-wear-embroidery-work-readymade-anarkali-suit,,,,,,,,,44,,Cream,,,LXM-390333-44,,shopify,10,deny,manual,143.62,,TRUE,TRUE,,,,,,,,,kg,,,,,,
chinon-dusty-rose-wedding-wear-embroidery-work-readymade-anarkali-suit,Chinon Dusty Rose Wedding Wear Embroidery Work Readymade Anarkali Suit,,LuxeMia,,Wedding Suit,"bridal-suit, chinon, dusty-rose, embroidery-work, ethnic-suit, free-shipping, indian-ethnic-wear, indian-suit, luxemia, wedding-suit, wedding-wear",TRUE,Size,40,Color,Dusty rose,,,LXM-390300-40,,shopify,10,deny,manual,145.42,,TRUE,TRUE,,,,,FALSE,Chinon Dusty Rose Wedding Wear Embroidery Work Readymade ...,Shop this Dusty Rose Chinon wedding suit for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
chinon-dusty-rose-wedding-wear-embroidery-work-readymade-anarkali-suit,,,,,,,,,42,,Dusty rose,,,LXM-390300-42,,shopify,10,deny,manual,145.42,,TRUE,TRUE,,,,,,,,,kg,,,,,,
chinon-olive-green-wedding-wear-embroidery-work-readymade-anarkali-suit,Chinon Olive Green Wedding Wear Embroidery Work Readymade Anarkali Suit,,LuxeMia,,Wedding Suit,"bridal-suit, chinon, embroidery-work, ethnic-suit, free-shipping, indian-ethnic-wear, indian-suit, luxemia, olive-green, wedding-suit, wedding-wear",TRUE,Size,40,Color,Olive green,,,LXM-390299-40,,shopify,10,deny,manual,145.42,,TRUE,TRUE,,,,,FALSE,Chinon Olive Green Wedding Wear Embroidery Work Readymade...,Shop this Olive Green Chinon wedding suit for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
chinon-olive-green-wedding-wear-embroidery-work-readymade-anarkali-suit,,,,,,,,,42,,Olive green,,,LXM-390299-42,,shopify,10,deny,manual,145.42,,TRUE,TRUE,,,,,,,,,kg,,,,,,
chinon-teal-blue-wedding-wear-sequins-work-readymade-plazzo-suit,Chinon Teal Blue Wedding Wear Sequins Work Readymade Palazzo Suit,,LuxeMia,,Wedding Suit,"bridal-suit, chinon, ethnic-suit, free-shipping, indian-ethnic-wear, indian-suit, luxemia, sequins-work, teal-blue, wedding-suit, wedding-wear",TRUE,Size,40,Color,Teal blue,,,LXM-390291-40,,shopify,10,deny,manual,95.12,,TRUE,TRUE,,,,,FALSE,Chinon Teal Blue Wedding Wear Sequins Work Readymade Pala...,Shop this Teal Blue Chinon wedding suit for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
chinon-teal-blue-wedding-wear-sequins-work-readymade-plazzo-suit,,,,,,,,,42,,Teal blue,,,LXM-390291-42,,shopify,10,deny,manual,95.12,,TRUE,TRUE,,,,,,,,,kg,,,,,,
chinon-yellow-wedding-wear-sequins-work-readymade-plazzo-suit,Chinon Yellow Wedding Wear Sequins Work Readymade Palazzo Suit,,LuxeMia,,Wedding Suit,"bridal-suit, chinon, ethnic-suit, free-shipping, indian-ethnic-wear, indian-suit, luxemia, sequins-work, wedding-suit, wedding-wear, yellow",TRUE,Size,40,Color,Yellow,,,LXM-390290-40,,shopify,10,deny,manual,95.12,,TRUE,TRUE,,,,,FALSE,Chinon Yellow Wedding Wear Sequins Work Readymade Palazzo...,Shop this Yellow Chinon wedding suit for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
chinon-yellow-wedding-wear-sequins-work-readymade-plazzo-suit,,,,,,,,,42,,Yellow,,,LXM-390290-42,,shopify,10,deny,manual,95.12,,TRUE,TRUE,,,,,,,,,kg,,,,,,
silk-mustard-eid-wear-embroidery-work-readymade-sharara-suit,Silk Mustard Eid Wear Embroidery Work Readymade Sharara Suit,,LuxeMia,,Wedding Suit,"bridal-suit, eid-wear, embroidery-work, ethnic-suit, free-shipping, indian-ethnic-wear, indian-suit, luxemia, silk, wedding-suit",TRUE,Size,40,Color,Mustard,,,LXM-390169-40,,shopify,10,deny,manual,92.43,,TRUE,TRUE,,,,,FALSE,Silk Mustard Eid Wear Embroidery Work Readymade Sharara Suit,Shop this Silk wedding suit for eid wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
silk-mustard-eid-wear-embroidery-work-readymade-sharara-suit,,,,,,,,,42,,Mustard,,,LXM-390169-42,,shopify,10,deny,manual,92.43,,TRUE,TRUE,,,,,,,,,kg,,,,,,
silk-off-white-eid-wear-embroidery-work-readymade-sharara-suit,Silk Off White Eid Wear Embroidery Work Readymade Sharara Suit,,LuxeMia,,Wedding Suit,"bridal-suit, eid-wear, embroidery-work, ethnic-suit, free-shipping, indian-ethnic-wear, indian-suit, luxemia, off-white, silk, wedding-suit",TRUE,Size,40,Color,Off white,,,LXM-390168-40,,shopify,10,deny,manual,92.43,,TRUE,TRUE,,,,,FALSE,Silk Off White Eid Wear Embroidery Work Readymade Sharara...,Shop this Off White Silk wedding suit for eid wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
silk-off-white-eid-wear-embroidery-work-readymade-sharara-suit,,,,,,,,,42,,Off white,,,LXM-390168-42,,shopify,10,deny,manual,92.43,,TRUE,TRUE,,,,,,,,,kg,,,,,,
georgette-hot-pink-wedding-wear-embroidery-work-readymade-sharara-suit,Georgette Hot Pink Wedding Wear Embroidery Work Readymade Sharara Suit,,LuxeMia,,Wedding Suit,"bridal-suit, embroidery-work, ethnic-suit, free-shipping, georgette, hot-pink, indian-ethnic-wear, indian-suit, luxemia, wedding-suit, wedding-wear",TRUE,Size,40,Color,Hot pink,,,LXM-390151-40,,shopify,10,deny,manual,91.53,,TRUE,TRUE,,,,,FALSE,Georgette Hot Pink Wedding Wear Embroidery Work Readymade...,Shop this Hot Pink Georgette wedding suit for wedding wear. Free shipping worldwide. Shop Indian ethnic wear at LuxeMia.Shop.,,kg,,,,,,active
georgette-hot-pink-wedding-wear-embroidery-work-readymade-sharara-suit,,,,,,,,,42,,Hot pink,,,LXM-390151-42,,shopify,10,deny,manual,91.53,,TRUE,TRUE,,,,,,,,,kg,,,,,,
